,created_at_date,search_query,searches,users
2544,2022-10-15,e582ob154,67,39
2545,2022-10-15,e839bh150,484,318
2546,2022-10-15,e945yy163,4,4
2547,2022-10-15,e985et124,2,2
2548,2022-10-15,h003ek178,1,1
2549,2022-10-15,h081ty93,130,111
2550,2022-10-15,h191yo26,685,558
2551,2022-10-15,h227kx62,336,277
2552,2022-10-15,h605ht102,12,9
2553,2022-10-15,h795ek47,13,12
2554,2022-10-15,k090mo777,2,2
2555,2022-10-15,k140hm198,138,104
2556,2022-10-15,k426ek199,9,4
2557,2022-10-15,k484kh98,5,5
2558,2022-10-15,k560bp799,2087,1738
2559,2022-10-15,k684mx150,2,1
2560,2022-10-15,k725xc73,32,25
2561,2022-10-15,k784cy98,1,1
2562,2022-10-15,k828oh24,826,689
2563,2022-10-15,k894co178,3,3
2564,2022-10-15,m044hx777,4,3
2565,2022-10-15,m048pk198,24,12
2566,2022-10-15,m054yk47,18,18
2567,2022-10-15,m129ht98,1,1
2568,2022-10-15,m244ck38,60,51
2569,2022-10-15,m260kh18,6,5
2570,2022-10-15,m460ho197,8,8
2571,2022-10-15,m482ke97,864,716
2572,2022-10-15,m666ka98,12,4
2573,2022-10-15,m707mm78,92,72
2574,2022-10-15,m973by78,76,54
2575,2022-10-15,o007my790,1,1
2576,2022-10-15,o386bt40,3,3
2577,2022-10-15,o543mc174,15,11
2578,2022-10-15,o581kp761,10,9
2579,2022-10-15,o658po799,16,7
2580,2022-10-15,o783bh790,1523,1121
2581,2022-10-15,o969am198,162,128
2582,2022-10-15,p176hh198,9,7
2583,2022-10-15,p282oe198,659,520
2584,2022-10-15,p423cp74,45,37
2585,2022-10-15,p444ky777,61,40
2586,2022-10-15,p536kh761,12,11
2587,2022-10-15,p556to799,1005,803
2588,2022-10-15,p745hb198,14,12
2589,2022-10-15,p745mh102,12437,9778
2590,2022-10-15,p803ee56,3,3
2591,2022-10-15,t146yc56,880,653
2592,2022-10-15,t287at177,52,42
2593,2022-10-15,t522mm797,1,1
2594,2022-10-15,t531ka77,21,18
2595,2022-10-15,t621bc39,2,2
2596,2022-10-15,t790ek761,1405,845
2597,2022-10-15,t949kt78,40,32
2598,2022-10-15,x035em193,23,2
2599,2022-10-15,x085ee98,88,74
2600,2022-10-15,x242ay797,1310,913
2601,2022-10-15,x302ce98,596,391
2602,2022-10-15,x304ak152,20,20
2603,2022-10-15,x444bc197,1025,818
2604,2022-10-15,x630om161,46,27
2605,2022-10-15,x920mb56,70,60
2606,2022-10-15,x922mm56,3,3
2607,2022-10-15,x947yk174,826,430
2608,2022-10-15,y150op77,60,22
2609,2022-10-15,y455co750,89,72
2610,2022-10-15,y534ce24,827,691
2611,2022-10-15,y535ao47,100,49
2612,2022-10-15,y769aa178,65,45
2613,2022-10-16,a011ko790,1,1
2614,2022-10-16,a019pp186,473,382
2615,2022-10-16,a201ah761,53,26
2616,2022-10-16,a261ab198,9,9
2617,2022-10-16,a307hk156,4,3
2618,2022-10-16,a325bt198,45,37
2619,2022-10-16,a388xh122,1448,1093
2620,2022-10-16,a474ka159,7,7
2621,2022-10-16,a637bb178,1,1
2622,2022-10-16,a642ab136,26,23
2623,2022-10-16,a713bx790,371,317
2624,2022-10-16,a714ht38,1965,1173
2625,2022-10-16,a894ep152,27,21
2626,2022-10-16,a988ao54,117,93
2627,2022-10-16,b144kh198,11,2
2628,2022-10-16,b144ko147,49,13
2629,2022-10-16,b166pe750,2,2
2630,2022-10-16,b306ab797,417,348
2631,2022-10-16,b450yk24,14,13
2632,2022-10-16,b795mc156,2,1
2633,2022-10-16,b944hx190,1,1
2634,2022-10-16,c060cp78,98,59
2635,2022-10-16,c491ab797,71,36
2636,2022-10-16,c579bc154,18,17
2637,2022-10-16,c610pp39,2828,2322
2638,2022-10-16,c815mp09,220,149
2639,2022-10-16,c830bm797,172,155
2640,2022-10-16,e015mt51,144,87
2641,2022-10-16,e040xk196,4,4
2642,2022-10-16,e100pe61,12,11
2643,2022-10-16,e321mx750,7,6
2644,2022-10-16,e419ac11,7,7
2645,2022-10-16,e426kh98,11,11
2646,2022-10-16,e557ox750,5,5
2647,2022-10-16,e582ob154,41,28
2648,2022-10-16,e839bh150,390,276
2649,2022-10-16,e945yy163,1,1
2650,2022-10-16,e954yh154,1,1
2651,2022-10-16,e985et124,14,7
2652,2022-10-16,h003ek178,2,2
2653,2022-10-16,h081ty93,125,87
2654,2022-10-16,h191yo26,890,706
2655,2022-10-16,h227kx62,226,180
2656,2022-10-16,h605ht102,10,9
2657,2022-10-16,h795ek47,29,25
2658,2022-10-16,k090mo777,7,3
2659,2022-10-16,k140hm198,205,122
2660,2022-10-16,k426ek199,7,4
2661,2022-10-16,k484kh98,11,10
2662,2022-10-16,k560bp799,956,750
2663,2022-10-16,k684mx150,1,1
2664,2022-10-16,k725xc73,17,17
2665,2022-10-16,k828oh24,430,348
2666,2022-10-16,k894co178,3,3
2667,2022-10-16,m048pk198,8,7
2668,2022-10-16,m129ht98,2499,1852
2669,2022-10-16,m244ck38,70,59
2670,2022-10-16,m260kh18,7,6
2671,2022-10-16,m460ho197,12,12
2672,2022-10-16,m482ke97,455,363
2673,2022-10-16,m663hx198,1,1
2674,2022-10-16,m666ka98,55396,38537
2675,2022-10-16,m707mm78,127,97
2676,2022-10-16,m973by78,67,47
2677,2022-10-16,o007my790,1,1
2678,2022-10-16,o219ty198,116565,79345
2679,2022-10-16,o386bt40,5,5
2680,2022-10-16,o543mc174,19,10
2681,2022-10-16,o581kp761,9,8
2682,2022-10-16,o658po799,8,7
2683,2022-10-16,o783bh790,1965,1377
2684,2022-10-16,o969am198,63,50
2685,2022-10-16,p176hh198,43,37
2686,2022-10-16,p282oe198,872,712
2687,2022-10-16,p423cp74,55,42
2688,2022-10-16,p444ky777,188,168
2689,2022-10-16,p536kh761,8,8
2690,2022-10-16,p556to799,795,639
2691,2022-10-16,p745hb198,2510,2061
2692,2022-10-16,p745mh102,7579,5834
2693,2022-10-16,p803ee56,10,8
2694,2022-10-16,t146yc56,1014,671
2695,2022-10-16,t287at177,50,38
2696,2022-10-16,t531ka77,20,18
2697,2022-10-16,t621bc39,7327,6166
2698,2022-10-16,t790ek761,370,230
2699,2022-10-16,t949kt78,62,47
2700,2022-10-16,x035em193,30,4
2701,2022-10-16,x085ee98,173,119
2702,2022-10-16,x242ay797,591,393
2703,2022-10-16,x302ce98,294,185
2704,2022-10-16,x304ak152,15,15
2705,2022-10-16,x444bc197,1061,805
2706,2022-10-16,x630om161,29,25
2707,2022-10-16,x645ph177,4554,3529
2708,2022-10-16,x920mb56,42,32
2709,2022-10-16,x922mm56,1,1
2710,2022-10-16,x947yk174,537,307
2711,2022-10-16,y090oe26,2,2
2712,2022-10-16,y150op77,61,15
2713,2022-10-16,y199yc777,1,1
2714,2022-10-16,y455co750,179,152
2715,2022-10-16,y534ce24,435,347
2716,2022-10-16,y535ao47,139,75
2717,2022-10-16,y685yx174,1,1
2718,2022-10-16,y769aa178,63,56
2719,2022-10-17,a011ko790,4,4
2720,2022-10-17,a019pp186,312,257
2721,2022-10-17,a201ah761,40,22
2722,2022-10-17,a261ab198,3,3
2723,2022-10-17,a307hk156,7,7
2724,2022-10-17,a325bt198,41,39
2725,2022-10-17,a388xh122,1079,772
2726,2022-10-17,a474ka159,6,6
2727,2022-10-17,a637bb178,1,1
2728,2022-10-17,a642ab136,10,10
2729,2022-10-17,a713bx790,329,279
2730,2022-10-17,a714ht38,2443,1445
2731,2022-10-17,a894ep152,23,20
2732,2022-10-17,a988ao54,96,88
2733,2022-10-17,b144kh198,24574,18017
2734,2022-10-17,b144ko147,48,18
2735,2022-10-17,b166pe750,4,4
2736,2022-10-17,b306ab797,344,274
2737,2022-10-17,b450yk24,8,7
2738,2022-10-17,b772ay05,1,1
2739,2022-10-17,b795mc156,2,2
2740,2022-10-17,c060cp78,103,61
2741,2022-10-17,c491ab797,54,36
2742,2022-10-17,c579bc154,12,12
2743,2022-10-17,c610pp39,1438,1193
2744,2022-10-17,c815mp09,193,156
2745,2022-10-17,c830bm797,72,55
2746,2022-10-17,c982ec150,2,1
2747,2022-10-17,e015mt51,930,740
2748,2022-10-17,e040xk196,7,5
2749,2022-10-17,e100pe61,10,9
2750,2022-10-17,e184ph40,1,1
2751,2022-10-17,e321mx750,23,17
2752,2022-10-17,e354yp777,18,5
2753,2022-10-17,e419ac11,11,11
2754,2022-10-17,e426kh98,43,21
2755,2022-10-17,e557ox750,3,3
2756,2022-10-17,e582ob154,28,18
2757,2022-10-17,e839bh150,265,203
2758,2022-10-17,e945yy163,2,2
2759,2022-10-17,e985et124,12,10
2760,2022-10-17,h081ty93,151,110
2761,2022-10-17,h191yo26,638,521
2762,2022-10-17,h227kx62,167,128
2763,2022-10-17,h605ht102,6,6
2764,2022-10-17,h795ek47,36,33
2765,2022-10-17,k090mo777,3,2
2766,2022-10-17,k140hm198,265,220
2767,2022-10-17,k426ek199,30,15
2768,2022-10-17,k484kh98,10,10
2769,2022-10-17,k560bp799,839,688
2770,2022-10-17,k725xc73,11,8
2771,2022-10-17,k784cy98,6,2
2772,2022-10-17,k828oh24,294,248
2773,2022-10-17,k894co178,3,3
2774,2022-10-17,m044hx777,2335,1791
2775,2022-10-17,m048pk198,9,8
2776,2022-10-17,m129ht98,796,575
2777,2022-10-17,m244ck38,50,41
2778,2022-10-17,m250op68,1,1
2779,2022-10-17,m260kh18,4,3
2780,2022-10-17,m460ho197,9,7
2781,2022-10-17,m482ke97,311,252
2782,2022-10-17,m663hx198,1,1
2783,2022-10-17,m666ka98,14874,10512
2784,2022-10-17,m707mm78,150,107
2785,2022-10-17,m973by78,73,58
2786,2022-10-17,o007my790,2,2
2787,2022-10-17,o190yo177,94,78
2788,2022-10-17,o219ty198,51325,35241
2789,2022-10-17,o543mc174,14,10
2790,2022-10-17,o581kp761,7,6
2791,2022-10-17,o658po799,10,10
2792,2022-10-17,o783bh790,1727,1250
2793,2022-10-17,o969am198,48,33
2794,2022-10-17,p176hh198,19,18
2795,2022-10-17,p282oe198,842,696
2796,2022-10-17,p423cp74,49,34
2797,2022-10-17,p444ky777,88,78
2798,2022-10-17,p461eo51,2,2
2799,2022-10-17,p536kh761,7,7
2800,2022-10-17,p556to799,423,316
2801,2022-10-17,p745hb198,1023,853
2802,2022-10-17,p745mh102,4542,3500
2803,2022-10-17,p803ee56,8,8
2804,2022-10-17,t146yc56,1034,647
2805,2022-10-17,t287at177,42,37
2806,2022-10-17,t522mm797,1,1
2807,2022-10-17,t531ka77,30,21
2808,2022-10-17,t621bc39,3218,2716
2809,2022-10-17,t790ek761,229,137
2810,2022-10-17,t949kt78,52,39
2811,2022-10-17,x035em193,16,2
2812,2022-10-17,x085ee98,169,121
2813,2022-10-17,x242ay797,371,284
2814,2022-10-17,x302ce98,184,102
2815,2022-10-17,x304ak152,20,16
2816,2022-10-17,x444bc197,785,625
2817,2022-10-17,x630om161,27,24
2818,2022-10-17,x645ph177,2289,1739
2819,2022-10-17,x920mb56,19,18
2820,2022-10-17,x922mm56,1,1
2821,2022-10-17,x947yk174,436,223
2822,2022-10-17,y090oe26,1,1
2823,2022-10-17,y150op77,43,17
2824,2022-10-17,y199yc777,1,1
2825,2022-10-17,y455co750,113,90
2826,2022-10-17,y534ce24,284,238
2827,2022-10-17,y535ao47,134,85
2828,2022-10-17,y685yx174,2,1
2829,2022-10-17,y769aa178,49,34
2830,2022-10-18,a011ko790,3,3
2831,2022-10-18,a019pp186,251,199
2832,2022-10-18,a201ah761,49,23
2833,2022-10-18,a261ab198,2,1
2834,2022-10-18,a307hk156,5,5
2835,2022-10-18,a325bt198,47,35
2836,2022-10-18,a388xh122,765,608
2837,2022-10-18,a474ka159,9,7
2838,2022-10-18,a642ab136,4,3
2839,2022-10-18,a713bx790,284,239
2840,2022-10-18,a714ht38,1769,1007
2841,2022-10-18,a894ep152,23,18
2842,2022-10-18,a988ao54,75,60
2843,2022-10-18,b144kh198,10508,7718
2844,2022-10-18,b144ko147,45,16
2845,2022-10-18,b166pe750,5,4
2846,2022-10-18,b306ab797,252,200
2847,2022-10-18,b450yk24,10,10
2848,2022-10-18,b772ay05,1,1
2849,2022-10-18,b795mc156,1,1
2850,2022-10-18,c060cp78,58,30
2851,2022-10-18,c491ab797,57,23
2852,2022-10-18,c579bc154,14,10
2853,2022-10-18,c610pp39,992,795
2854,2022-10-18,c815mp09,149,119
2855,2022-10-18,c830bm797,44,43
2856,2022-10-18,c982ec150,4,2
2857,2022-10-18,e015mt51,1017,780
2858,2022-10-18,e040xk196,5,5
2859,2022-10-18,e100pe61,6,6
2860,2022-10-18,e321mx750,3928,1786
2861,2022-10-18,e354yp777,529,314
2862,2022-10-18,e419ac11,13,10
2863,2022-10-18,e426kh98,28,9
2864,2022-10-18,e557ox750,5,5
2865,2022-10-18,e582ob154,11,11
2866,2022-10-18,e839bh150,200,157
2867,2022-10-18,e945yy163,3,3
2868,2022-10-18,e985et124,4,3
2869,2022-10-18,h003ek178,1,1
2870,2022-10-18,h081ty93,134,98
2871,2022-10-18,h191yo26,515,429
2872,2022-10-18,h227kx62,131,101
2873,2022-10-18,h605ht102,2485,1741
2874,2022-10-18,h795ek47,33,26
2875,2022-10-18,k090mo777,2,2
2876,2022-10-18,k140hm198,193,140
2877,2022-10-18,k426ek199,22,4
2878,2022-10-18,k484kh98,15,9
2879,2022-10-18,k560bp799,624,512
2880,2022-10-18,k684mx150,2,2
2881,2022-10-18,k725xc73,13,12
2882,2022-10-18,k784cy98,6,5
2883,2022-10-18,k828oh24,238,185
2884,2022-10-18,k894co178,6,3
2885,2022-10-18,m044hx777,514,396
2886,2022-10-18,m048pk198,6,6
2887,2022-10-18,m129ht98,473,346
2888,2022-10-18,m244ck38,40,32
2889,2022-10-18,m250op68,1,1
2890,2022-10-18,m260kh18,7,5
2891,2022-10-18,m460ho197,12,11
2892,2022-10-18,m482ke97,229,180
2893,2022-10-18,m663hx198,3,3
2894,2022-10-18,m666ka98,9871,7193
2895,2022-10-18,m707mm78,88,64
2896,2022-10-18,m973by78,44,38
2897,2022-10-18,o190yo177,23,22
2898,2022-10-18,o219ty198,24850,17158
2899,2022-10-18,o543mc174,8,5
2900,2022-10-18,o581kp761,9,6
2901,2022-10-18,o658po799,10,10
2902,2022-10-18,o783bh790,1455,1083
2903,2022-10-18,o969am198,47,36
2904,2022-10-18,p176hh198,18,18
2905,2022-10-18,p282oe198,722,586
2906,2022-10-18,p423cp74,48,41
2907,2022-10-18,p444ky777,66,48
2908,2022-10-18,p536kh761,9,9
2909,2022-10-18,p556to799,354,291
2910,2022-10-18,p745hb198,479,400
2911,2022-10-18,p745mh102,2920,2238
2912,2022-10-18,p803ee56,30,19
2913,2022-10-18,t146yc56,908,566
2914,2022-10-18,t287at177,35,33
2915,2022-10-18,t522mm797,1,1
2916,2022-10-18,t531ka77,12,11
2917,2022-10-18,t621bc39,1574,1334
2918,2022-10-18,t790ek761,161,86
2919,2022-10-18,t949kt78,44,22
2920,2022-10-18,x035em193,23,1
2921,2022-10-18,x085ee98,172,116
2922,2022-10-18,x242ay797,269,194
2923,2022-10-18,x302ce98,98,67
2924,2022-10-18,x304ak152,14,14
2925,2022-10-18,x444bc197,572,482
2926,2022-10-18,x630om161,23,20
2927,2022-10-18,x645ph177,1093,873
2928,2022-10-18,x920mb56,25,18
2929,2022-10-18,x922mm56,12,9
2930,2022-10-18,x947yk174,286,148
2931,2022-10-18,y090oe26,5,1
2932,2022-10-18,y150op77,38,13
2933,2022-10-18,y199yc777,1,1
2934,2022-10-18,y455co750,83,70
2935,2022-10-18,y534ce24,223,172
2936,2022-10-18,y535ao47,114,58
2937,2022-10-18,y769aa178,41,36
2938,2022-10-19,a019pp186,172,144
2939,2022-10-19,a201ah761,45,19
2940,2022-10-19,a261ab198,9,6
2941,2022-10-19,a307hk156,3,3
2942,2022-10-19,a325bt198,34,23
2943,2022-10-19,a388xh122,484,378
2944,2022-10-19,a474ka159,22,22
2945,2022-10-19,a637bb178,8127,6065
2946,2022-10-19,a642ab136,2,2
2947,2022-10-19,a713bx790,239,203
2948,2022-10-19,a714ht38,1620,946
2949,2022-10-19,a894ep152,27,23
2950,2022-10-19,a988ao54,64,52
2951,2022-10-19,b144kh198,3571,2530
2952,2022-10-19,b144ko147,31,9
2953,2022-10-19,b166pe750,3,3
2954,2022-10-19,b306ab797,250,203
2955,2022-10-19,b450yk24,10,10
2956,2022-10-19,b772ay05,2,2
2957,2022-10-19,b795mc156,2,2
2958,2022-10-19,b944hx190,3,3
2959,2022-10-19,c060cp78,61,51
2960,2022-10-19,c491ab797,45,15
2961,2022-10-19,c579bc154,9,9
2962,2022-10-19,c610pp39,776,626
2963,2022-10-19,c815mp09,224,179
2964,2022-10-19,c830bm797,42,33
2965,2022-10-19,c982ec150,11,3
2966,2022-10-19,e015mt51,254,182
2967,2022-10-19,e040xk196,4,3
2968,2022-10-19,e100pe61,7,6
2969,2022-10-19,e321mx750,20053,9650
2970,2022-10-19,e354yp777,75,40
2971,2022-10-19,e419ac11,11,8
2972,2022-10-19,e426kh98,806,576
2973,2022-10-19,e557ox750,1,1
2974,2022-10-19,e582ob154,35,22
2975,2022-10-19,e839bh150,152,110
2976,2022-10-19,e954yh154,2,2
2977,2022-10-19,e985et124,1,1
2978,2022-10-19,h003ek178,2096,1706
2979,2022-10-19,h081ty93,141,112
2980,2022-10-19,h191yo26,437,351
2981,2022-10-19,h227kx62,92,73
2982,2022-10-19,h605ht102,441,296
2983,2022-10-19,h795ek47,20,17
2984,2022-10-19,k090mo777,4,4
2985,2022-10-19,k118ek18,9,3
2986,2022-10-19,k140hm198,159,121
2987,2022-10-19,k426ek199,17,5
2988,2022-10-19,k484kh98,5,5
2989,2022-10-19,k560bp799,443,371
2990,2022-10-19,k684mx150,3,2
2991,2022-10-19,k725xc73,8,8
2992,2022-10-19,k784cy98,8,3
2993,2022-10-19,k828oh24,162,139
2994,2022-10-19,k894co178,1,1
2995,2022-10-19,m044hx777,252,192
2996,2022-10-19,m048pk198,5,5
2997,2022-10-19,m054yk47,2599,2023
2998,2022-10-19,m129ht98,195,146
2999,2022-10-19,m244ck38,27,20
3000,2022-10-19,m250op68,4546,3775
3001,2022-10-19,m460ho197,8,5
3002,2022-10-19,m482ke97,155,133
3003,2022-10-19,m663hx198,5,3
3004,2022-10-19,m666ka98,4093,2976
3005,2022-10-19,m707mm78,106,88
3006,2022-10-19,m973by78,103,66
3007,2022-10-19,o190yo177,11,8
3008,2022-10-19,o219ty198,12343,8669
3009,2022-10-19,o386bt40,2,2
3010,2022-10-19,o543mc174,12,6
3011,2022-10-19,o581kp761,6,6
3012,2022-10-19,o658po799,9,5
3013,2022-10-19,o783bh790,1504,1071
3014,2022-10-19,o969am198,22,19
3015,2022-10-19,p176hh198,14,13
3016,2022-10-19,p282oe198,573,476
3017,2022-10-19,p423cp74,28,20
3018,2022-10-19,p444ky777,55,39
3019,2022-10-19,p536kh761,9,8
3020,2022-10-19,p556to799,248,180
3021,2022-10-19,p745hb198,270,224
3022,2022-10-19,p745mh102,1926,1472
3023,2022-10-19,p803ee56,11,7
3024,2022-10-19,t146yc56,800,497
3025,2022-10-19,t287at177,28,21
3026,2022-10-19,t522mm797,1,1
3027,2022-10-19,t531ka77,11,9
3028,2022-10-19,t621bc39,759,658
3029,2022-10-19,t790ek761,79,55
3030,2022-10-19,t949kt78,40,34
3031,2022-10-19,x035em193,337,204
3032,2022-10-19,x085ee98,137,94
3033,2022-10-19,x242ay797,174,136
3034,2022-10-19,x302ce98,85,51
3035,2022-10-19,x304ak152,14,14
3036,2022-10-19,x444bc197,468,363
3037,2022-10-19,x630om161,16,15
3038,2022-10-19,x645ph177,612,497
3039,2022-10-19,x920mb56,17,12
3040,2022-10-19,x922mm56,3,3
3041,2022-10-19,x947yk174,223,128
3042,2022-10-19,y090oe26,11389,8571
3043,2022-10-19,y150op77,40,10
3044,2022-10-19,y199yc777,1,1
3045,2022-10-19,y455co750,71,63
3046,2022-10-19,y534ce24,159,136
3047,2022-10-19,y535ao47,168,110
3048,2022-10-19,y685yx174,1,1
3049,2022-10-19,y769aa178,39,39
3050,2022-10-20,a011ko790,1,1
3051,2022-10-20,a019pp186,166,134
3052,2022-10-20,a201ah761,42,16
3053,2022-10-20,a261ab198,4,4
3054,2022-10-20,a307hk156,5,4
3055,2022-10-20,a325bt198,20,19
3056,2022-10-20,a388xh122,433,329
3057,2022-10-20,a474ka159,23,23
3058,2022-10-20,a637bb178,1455,1054
3059,2022-10-20,a642ab136,2,2
3060,2022-10-20,a713bx790,220,187
3061,2022-10-20,a714ht38,1541,902
3062,2022-10-20,a894ep152,19,17
3063,2022-10-20,a988ao54,55,51
3064,2022-10-20,b144kh198,1827,1331
3065,2022-10-20,b144ko147,25,10
3066,2022-10-20,b166pe750,3158,2575
3067,2022-10-20,b306ab797,197,170
3068,2022-10-20,b450yk24,2,2
3069,2022-10-20,b772ay05,4,4
3070,2022-10-20,b795mc156,3,3
3071,2022-10-20,b944hx190,1,1
3072,2022-10-20,c025ex797,7560,5777
3073,2022-10-20,c060cp78,174,113
3074,2022-10-20,c491ab797,48,18
3075,2022-10-20,c579bc154,12,8
3076,2022-10-20,c610pp39,665,512
3077,2022-10-20,c815mp09,275,215
3078,2022-10-20,c830bm797,41,27
3079,2022-10-20,c982ec150,2,1
3080,2022-10-20,e015mt51,190,133
3081,2022-10-20,e040xk196,7,7
3082,2022-10-20,e100pe61,9,9
3083,2022-10-20,e184ph40,1,1
3084,2022-10-20,e321mx750,3178,1509
3085,2022-10-20,e354yp777,26,20
3086,2022-10-20,e419ac11,19,17
3087,2022-10-20,e426kh98,1956,1471
3088,2022-10-20,e557ox750,4,4
3089,2022-10-20,e582ob154,9,7
3090,2022-10-20,e839bh150,144,87
3091,2022-10-20,e923mo03,3,2
3092,2022-10-20,e945yy163,1,1
3093,2022-10-20,e954yh154,272,202
3094,2022-10-20,h003ek178,312,266
3095,2022-10-20,h081ty93,171,129
3096,2022-10-20,h191yo26,377,307
3097,2022-10-20,h227kx62,90,70
3098,2022-10-20,h605ht102,243,150
3099,2022-10-20,h795ek47,27,17
3100,2022-10-20,k090mo777,1,1
3101,2022-10-20,k118ek18,17,4
3102,2022-10-20,k140hm198,107,73
3103,2022-10-20,k426ek199,20,4
3104,2022-10-20,k484kh98,7,7
3105,2022-10-20,k560bp799,579,515
3106,2022-10-20,k684mx150,3,3
3107,2022-10-20,k725xc73,8,6
3108,2022-10-20,k784cy98,3546,1902
3109,2022-10-20,k828oh24,153,127
3110,2022-10-20,k894co178,2,2
3111,2022-10-20,m044hx777,165,134
3112,2022-10-20,m048pk198,3,3
3113,2022-10-20,m054yk47,6723,5162
3114,2022-10-20,m129ht98,169,127
3115,2022-10-20,m244ck38,24,20
3116,2022-10-20,m250op68,1201,966
3117,2022-10-20,m260kh18,2,2
3118,2022-10-20,m460ho197,7,5
3119,2022-10-20,m482ke97,157,132
3120,2022-10-20,m666ka98,2876,2072
3121,2022-10-20,m707mm78,105,84
3122,2022-10-20,m719ep152,1,1
3123,2022-10-20,m973by78,85,64
3124,2022-10-20,o007my790,1,1
3125,2022-10-20,o190yo177,5,5
3126,2022-10-20,o219ty198,8949,6159
3127,2022-10-20,o386bt40,2,2
3128,2022-10-20,o543mc174,7,5
3129,2022-10-20,o581kp761,7,6
3130,2022-10-20,o658po799,8,5
3131,2022-10-20,o783bh790,1482,1104
3132,2022-10-20,o969am198,14,10
3133,2022-10-20,p176hh198,8,8
3134,2022-10-20,p282oe198,508,427
3135,2022-10-20,p423cp74,36,30
3136,2022-10-20,p444ky777,38,31
3137,2022-10-20,p536kh761,12,11
3138,2022-10-20,p556to799,245,211
3139,2022-10-20,p745hb198,228,200
3140,2022-10-20,p745mh102,1567,1214
3141,2022-10-20,p803ee56,11,7
3142,2022-10-20,t146yc56,782,470
3143,2022-10-20,t287at177,23,18
3144,2022-10-20,t522mm797,1,1
3145,2022-10-20,t531ka77,16,10
3146,2022-10-20,t621bc39,737,630
3147,2022-10-20,t790ek761,51,35
3148,2022-10-20,t834kx124,5,4
3149,2022-10-20,t949kt78,58,36
3150,2022-10-20,x035em193,549,368
3151,2022-10-20,x085ee98,122,87
3152,2022-10-20,x242ay797,105,72
3153,2022-10-20,x302ce98,49,32
3154,2022-10-20,x304ak152,9,9
3155,2022-10-20,x444bc197,486,408
